danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_name,track_number,track_id,album_name,album_id,time_signature,duration_ms,key_name,mode_name,key_mode
0.411,0.441,2,-16.92,1,0.0425,0.184,0.001,0.646,0.415,133.98,"Dark Star (2) - Live at Winterland, December 31, 1978",21,2HUSDGuzUbKPWt6OUDBWF8,"The Closing of Winterland: December 31, 1978",3RtA7CxOnsJvfipdg4A3U8,4,69266,D,major,D major
0.475,0.361,2,-14.149,1,0.045,0.0775,0.0216,0.444,0.291,115.26,"Wharf Rat - Live at Winterland, December 31, 1978",22,3FYETt2uMFcrj1ctuHrON3,"The Closing of Winterland: December 31, 1978",3RtA7CxOnsJvfipdg4A3U8,4,668160,D,major,D major
0.451,0.524,9,-11.473,1,0.109,0.167,0.00611,0.823,0.419,149.709,"St. Stephen - Live at Winterland, December 31, 1978",23,5z6Ilj3kQrZRy0MFtnHc8W,"The Closing of Winterland: December 31, 1978",3RtA7CxOnsJvfipdg4A3U8,4,471666,A,major,A major
0.609,0.792,0,-9.231,1,0.136,0.203,3.67e-6,0.846,0.658,166.91,"Good Lovin' - Live at Winterland, December 31, 1978",24,4CHBIBN0bygHVDT5KRv3N7,"The Closing of Winterland: December 31, 1978",3RtA7CxOnsJvfipdg4A3U8,4,661666,C,major,C major
0.538,0.5,0,-10.515,1,0.0417,0.298,0,0.9,0.508,98.764,"Casey Jones - Live at Winterland, December 31, 1978",25,2EipPQuxwYgJsRQiFIQJtU,"The Closing of Winterland: December 31, 1978",3RtA7CxOnsJvfipdg4A3U8,4,317200,C,major,C major
0.401,0.897,2,-9.523,1,0.534,0.247,5.54e-4,0.935,0.339,164.493,"Johnny B. Goode - Live at Winterland, December 31, 1978",26,6QQqepMr8sbYB5VddssDrw,"The Closing of Winterland: December 31, 1978",3RtA7CxOnsJvfipdg4A3U8,4,427400,D,major,D major
0.274,0.447,5,-23.786,1,0.646,0.859,8.76e-6,0.917,0.0761,60.665,"We Bid You Goodnight - Live at Winterland, December 31, 1978",27,6B26MVNZ24yDriUsrxZmYf,"The Closing of Winterland: December 31, 1978",3RtA7CxOnsJvfipdg4A3U8,4,253266,F,major,F major
0.523,0.418,9,-15.797,1,0.056,0.825,0.0971,0.506,0.698,109.591,"Feel like a Stranger - Live at Oakland Coliseum Arena, Oakland, CA, December 16, 1992",1,0ZhdSne0iDBEKRgtXa9Bo0,"Dick's Picks Vol. 27: Oakland Coliseum Arena, Oakland, CA 12/16/92 (Live)",1ao7jrAGQ6xf6ywjbKM8vU,4,560466,A,major,A major
0.621,0.38,4,-16.166,1,0.0416,0.829,0.00998,0.766,0.592,106.543,"Brown-Eyed Women - Live at Oakland Coliseum Arena, Oakland, CA, December 16, 1992",2,2iNXFBcyjpxcCEUgLszv1Y,"Dick's Picks Vol. 27: Oakland Coliseum Arena, Oakland, CA 12/16/92 (Live)",1ao7jrAGQ6xf6ywjbKM8vU,4,321826,E,major,E major
0.641,0.164,9,-19.042,0,0.0422,0.9,0.102,0.762,0.316,112.202,"The Same Thing - Live at Oakland Coliseum Arena, Oakland, CA, December 16, 1992",3,5dVguo7etc1cdJb2oeaNIw,"Dick's Picks Vol. 27: Oakland Coliseum Arena, Oakland, CA 12/16/92 (Live)",1ao7jrAGQ6xf6ywjbKM8vU,3,488533,A,minor,A minor
0.547,0.527,4,-15.412,1,0.0407,0.835,0.349,0.132,0.768,120.731,"Loose Lucy - Live at Oakland Coliseum Arena, Oakland, CA, December 16, 1992",4,5p4oeiZVvNIxlhXzcHEtQg,"Dick's Picks Vol. 27: Oakland Coliseum Arena, Oakland, CA 12/16/92 (Live)",1ao7jrAGQ6xf6ywjbKM8vU,4,441173,E,major,E major
0.463,0.503,9,-12.831,1,0.0494,0.92,0.082,0.693,0.534,149.476,"Stuck Inside of Mobile with the Memphis Blues Again - Live at Oakland Coliseum Arena, Oakland, CA, December 16, 1992",5,2dE6y4wxtZjI98ML4kRJNj,"Dick's Picks Vol. 27: Oakland Coliseum Arena, Oakland, CA 12/16/92 (Live)",1ao7jrAGQ6xf6ywjbKM8vU,4,558466,A,major,A major
0.519,0.315,2,-15.93,1,0.0345,0.884,0.0566,0.152,0.389,105.744,"Row Jimmy - Live at Oakland Coliseum Arena, Oakland, CA, December 16, 1992",6,6ms23scu6Lm1PWMaXk0Jvw,"Dick's Picks Vol. 27: Oakland Coliseum Arena, Oakland, CA 12/16/92 (Live)",1ao7jrAGQ6xf6ywjbKM8vU,4,610160,D,major,D major
0.435,0.449,7,-12.729,1,0.0458,0.854,0.486,0.702,0.306,135.17,"Let It Grow - Live at Oakland Coliseum Arena, Oakland, CA, December 16, 1992",7,0lDMGeeO71pZVMDDemSuk5,"Dick's Picks Vol. 27: Oakland Coliseum Arena, Oakland, CA 12/16/92 (Live)",1ao7jrAGQ6xf6ywjbKM8vU,4,785373,G,major,G major
0.513,0.466,0,-14.752,1,0.0483,0.729,0.439,0.382,0.525,108.903,"Shakedown Street - Live at Oakland Coliseum Arena, Oakland, CA, December 16, 1992",8,1fwr7dRb1PKitdYv6pYn1a,"Dick's Picks Vol. 27: Oakland Coliseum Arena, Oakland, CA 12/16/92 (Live)",1ao7jrAGQ6xf6ywjbKM8vU,4,779493,C,major,C major
0.43,0.53,7,-12.457,1,0.077,0.741,0.467,0.711,0.659,129.094,"Samson and Delilah - Live at Oakland Coliseum Arena, Oakland, CA, December 16, 1992",9,7FNimm1uygWlidysduNls0,"Dick's Picks Vol. 27: Oakland Coliseum Arena, Oakland, CA 12/16/92 (Live)",1ao7jrAGQ6xf6ywjbKM8vU,4,447706,G,major,G major
0.497,0.296,10,-15.363,1,0.0412,0.837,0.00235,0.352,0.416,116.016,"Ship of Fools - Live at Oakland Coliseum Arena, Oakland, CA, December 16, 1992",10,1QjtDi5O6XvZS8S0njgXva,"Dick's Picks Vol. 27: Oakland Coliseum Arena, Oakland, CA 12/16/92 (Live)",1ao7jrAGQ6xf6ywjbKM8vU,3,458760,A#,major,A# major
0.456,0.314,7,-16.105,1,0.0526,0.764,0.452,0.378,0.4,134.461,"Playing in the Band - Live at Oakland Coliseum Arena, Oakland, CA, December 16, 1992",11,3HfkVLkqOHk3lmMwVAKwRv,"Dick's Picks Vol. 27: Oakland Coliseum Arena, Oakland, CA 12/16/92 (Live)",1ao7jrAGQ6xf6ywjbKM8vU,4,753333,G,major,G major
0.443,0.141,1,-25.491,1,0.0449,0.406,0.545,0.184,0.117,125.005,"Drums - Live at Oakland Coliseum Arena, Oakland, CA, December 16, 1992",12,69iWscbuZhZTQMz6nN7uXj,"Dick's Picks Vol. 27: Oakland Coliseum Arena, Oakland, CA 12/16/92 (Live)",1ao7jrAGQ6xf6ywjbKM8vU,4,880666,C#,major,C# major
0.359,0.0753,2,-24.567,1,0.039,0.973,0.851,0.167,0.125,104.639,"Space - Live at Oakland Coliseum Arena, Oakland, CA, December 16, 1992",13,7jIuUzlQc6HU8d90KQ2GNb,"Dick's Picks Vol. 27: Oakland Coliseum Arena, Oakland, CA 12/16/92 (Live)",1ao7jrAGQ6xf6ywjbKM8vU,4,656640,D,major,D major
0.385,0.19,2,-20.042,1,0.0387,0.83,0.73,0.129,0.349,147.705,"Dark Star - Live at Oakland Coliseum Arena, Oakland, CA, December 16, 1992",14,1ErNNITf3K58tQIoSIrEO4,"Dick's Picks Vol. 27: Oakland Coliseum Arena, Oakland, CA 12/16/92 (Live)",1ao7jrAGQ6xf6ywjbKM8vU,4,535893,D,major,D major
0.371,0.517,7,-13.487,1,0.0694,0.714,0.741,0.288,0.593,146.018,"All Along the Watchtower - Live at Oakland Coliseum Arena, Oakland, CA, December 16, 1992",15,5LbmdmT7vxm2w3C5eNERkM,"Dick's Picks Vol. 27: Oakland Coliseum Arena, Oakland, CA 12/16/92 (Live)",1ao7jrAGQ6xf6ywjbKM8vU,4,397706,G,major,G major
0.449,0.153,4,-17.577,1,0.0389,0.79,0.0662,0.321,0.176,115.24,"Stella Blue - Live at Oakland Coliseum Arena, Oakland, CA, December 16, 1992",16,0i4zEUxilrQM6mGaPe0TzH,"Dick's Picks Vol. 27: Oakland Coliseum Arena, Oakland, CA 12/16/92 (Live)",1ao7jrAGQ6xf6ywjbKM8vU,4,522866,E,major,E major
0.464,0.531,0,-13.387,1,0.0854,0.788,0.101,0.682,0.616,167.95,"Good Lovin' - Live at Oakland Coliseum Arena, Oakland, CA, December 16, 1992",17,5iuRth7kFJ4zOE28sh20go,"Dick's Picks Vol. 27: Oakland Coliseum Arena, Oakland, CA 12/16/92 (Live)",1ao7jrAGQ6xf6ywjbKM8vU,4,510200,C,major,C major
0.455,0.533,5,-13.292,1,0.0438,0.788,0.0359,0.72,0.655,101.17,"Casey Jones - Live at Oakland Coliseum Arena, Oakland, CA, December 16, 1992",18,4tclqMfLmn6AgqkNI5Zbuk,"Dick's Picks Vol. 27: Oakland Coliseum Arena, Oakland, CA 12/16/92 (Live)",1ao7jrAGQ6xf6ywjbKM8vU,4,337960,F,major,F major
0.526,0.409,9,-15.025,1,0.0381,0.856,0.232,0.382,0.423,94.789,"Throwing Stones - Live at Oakland Coliseum Arena, Oakland, CA, December 17, 1992",19,2468ssLxYOV20OVp4ciNim,"Dick's Picks Vol. 27: Oakland Coliseum Arena, Oakland, CA 12/16/92 (Live)",1ao7jrAGQ6xf6ywjbKM8vU,4,582906,A,major,A major
0.375,0.583,9,-13.915,1,0.32,0.827,0.654,0.731,0.442,188.482,"Not Fade Away - Live at Oakland Coliseum Arena, Oakland, CA, December 17, 1992",20,6ugWBO0bKApDL77n0pE9ix,"Dick's Picks Vol. 27: Oakland Coliseum Arena, Oakland, CA 12/16/92 (Live)",1ao7jrAGQ6xf6ywjbKM8vU,4,657933,A,major,A major
0.532,0.525,4,-14.284,1,0.0395,0.836,0.399,0.436,0.226,116.213,"Baba O'Riley - Live at Oakland Coliseum Arena, Oakland, CA, December 17, 1992",21,4JvhwL1GCt16DEGPmUd2AF,"Dick's Picks Vol. 27: Oakland Coliseum Arena, Oakland, CA 12/16/92 (Live)",1ao7jrAGQ6xf6ywjbKM8vU,4,208133,E,major,E major
0.274,0.328,4,-15.677,1,0.0417,0.864,0.19,0.724,0.235,81.633,"Tomorrow Never Knows - Live at Oakland Coliseum Arena, Oakland, CA, December 17, 1992",22,7a4oFPjlN6lwDubHD9EOFb,"Dick's Picks Vol. 27: Oakland Coliseum Arena, Oakland, CA 12/16/92 (Live)",1ao7jrAGQ6xf6ywjbKM8vU,5,286560,E,major,E major
0.679,0.639,0,-10.25,1,0.0612,0.792,9.66e-4,0.76,0.898,158.188,"Promised Land - Live at Pershing Municipal Auditorium, Lincoln, NE, February 26, 1973",1,3xhspFP5DZ20tnjxODWhbq,"Dick's Picks Vol. 28: Pershing Municipal Auditorium, Lincoln, NE 2/26/73 / Salt Palace, Salt Lake City, UT 2/28/73 (Live)",0xp6JpT8jrnK0FV4Xf4MG0,4,215693,C,major,C major
0.568,0.319,7,-12.841,1,0.0292,0.717,4.01e-4,0.109,0.423,113.67,"Loser - Live at Pershing Municipal Auditorium, Lincoln, NE, February 26, 1973",2,5ofGbR6jEGZ3nM9pyYZYbv,"Dick's Picks Vol. 28: Pershing Municipal Auditorium, Lincoln, NE 2/26/73 / Salt Palace, Salt Lake City, UT 2/28/73 (Live)",0xp6JpT8jrnK0FV4Xf4MG0,4,418266,G,major,G major
0.47,0.476,9,-11.442,1,0.0337,0.818,1.44e-4,0.636,0.595,146.418,"Jack Straw - Live at Pershing Municipal Auditorium, Lincoln, NE, February 26, 1973",3,6LkoNGQbD9RcepqztRKLKc,"Dick's Picks Vol. 28: Pershing Municipal Auditorium, Lincoln, NE 2/26/73 / Salt Palace, Salt Lake City, UT 2/28/73 (Live)",0xp6JpT8jrnK0FV4Xf4MG0,4,317373,A,major,A major
0.499,0.479,4,-11.794,1,0.029,0.81,0.0185,0.144,0.888,140.357,"Don't Ease Me In - Live at Pershing Municipal Auditorium, Lincoln, NE, February 26, 1973",4,1fJ75zwMBwsLSPkfSU0TsP,"Dick's Picks Vol. 28: Pershing Municipal Auditorium, Lincoln, NE 2/26/73 / Salt Palace, Salt Lake City, UT 2/28/73 (Live)",0xp6JpT8jrnK0FV4Xf4MG0,4,241493,E,major,E major
0.497,0.197,4,-14.135,1,0.0353,0.783,0.00321,0.102,0.273,134.977,"Looks like Rain - Live at Pershing Municipal Auditorium, Lincoln, NE, February 26, 1973",5,7n1URvXyV1K9rFwjnJ66b1,"Dick's Picks Vol. 28: Pershing Municipal Auditorium, Lincoln, NE 2/26/73 / Salt Palace, Salt Lake City, UT 2/28/73 (Live)",0xp6JpT8jrnK0FV4Xf4MG0,4,443773,E,major,E major
0.707,0.462,4,-11.116,1,0.0281,0.854,0.00301,0.582,0.661,108.197,"Loose Lucy - Live at Pershing Municipal Auditorium, Lincoln, NE, February 26, 1973",6,7eOBEzPYuRuia9o1cuJJJu,"Dick's Picks Vol. 28: Pershing Municipal Auditorium, Lincoln, NE 2/26/73 / Salt Palace, Salt Lake City, UT 2/28/73 (Live)",0xp6JpT8jrnK0FV4Xf4MG0,4,423666,E,major,E major
0.523,0.284,7,-17.663,1,0.0397,0.528,0.785,0.696,0.878,132.403,"Beer Barrel Polka - Live at Pershing Municipal Auditorium, Lincoln, NE, February 26, 1973",7,3KIcUO2FZJX6Z0gqZSJhac,"Dick's Picks Vol. 28: Pershing Municipal Auditorium, Lincoln, NE 2/26/73 / Salt Palace, Salt Lake City, UT 2/28/73 (Live)",0xp6JpT8jrnK0FV4Xf4MG0,4,66933,G,major,G major
0.635,0.615,9,-10.472,1,0.0355,0.663,0.00471,0.361,0.901,85.461,"Big Railroad Blues - Live at Pershing Municipal Auditorium, Lincoln, NE, February 26, 1973",8,4SQcHtdDD7Eght9EE6dDBb,"Dick's Picks Vol. 28: Pershing Municipal Auditorium, Lincoln, NE 2/26/73 / Salt Palace, Salt Lake City, UT 2/28/73 (Live)",0xp6JpT8jrnK0FV4Xf4MG0,4,239533,A,major,A major
0.442,0.482,7,-11.661,1,0.0303,0.446,0.181,0.9,0.626,130.783,"Playing in the Band - Live at Pershing Municipal Auditorium, Lincoln, NE, February 26, 1973",9,4HJUvZ59rr7KJhWWOSo2or,"Dick's Picks Vol. 28: Pershing Municipal Auditorium, Lincoln, NE 2/26/73 / Salt Palace, Salt Lake City, UT 2/28/73 (Live)",0xp6JpT8jrnK0FV4Xf4MG0,4,1043293,G,major,G major
0.758,0.445,7,-12.675,1,0.0319,0.755,0.028,0.179,0.846,97.911,"They Love Each Other - Live at Pershing Municipal Auditorium, Lincoln, NE, February 26, 1973",10,4yL8wnrrF9xqzMmrudRQfl,"Dick's Picks Vol. 28: Pershing Municipal Auditorium, Lincoln, NE 2/26/73 / Salt Palace, Salt Lake City, UT 2/28/73 (Live)",0xp6JpT8jrnK0FV4Xf4MG0,4,350666,G,major,G major
0.695,0.694,9,-10.956,1,0.0389,0.795,0.0185,0.155,0.92,119.057,"Big River - Live at Pershing Municipal Auditorium, Lincoln, NE, February 26, 1973",11,0Vca2qGgBjR27hAXrmnHVR,"Dick's Picks Vol. 28: Pershing Municipal Auditorium, Lincoln, NE 2/26/73 / Salt Palace, Salt Lake City, UT 2/28/73 (Live)",0xp6JpT8jrnK0FV4Xf4MG0,4,275773,A,major,A major
0.7,0.351,0,-11.264,1,0.0328,0.78,0.00117,0.772,0.696,119.297,"Tennessee Jed - Live at Pershing Municipal Auditorium, Lincoln, NE, February 26, 1973",12,58Q05tepugdz3xSwSbelPz,"Dick's Picks Vol. 28: Pershing Municipal Auditorium, Lincoln, NE 2/26/73 / Salt Palace, Salt Lake City, UT 2/28/73 (Live)",0xp6JpT8jrnK0FV4Xf4MG0,4,483000,C,major,C major
0.49,0.62,0,-11.006,1,0.0459,0.558,0.0103,0.723,0.781,173.214,"Greatest Story Ever Told - Live at Pershing Municipal Auditorium, Lincoln, NE, February 26, 1973",13,3G8uRM2wdJ6N0Kf4oJ8VuH,"Dick's Picks Vol. 28: Pershing Municipal Auditorium, Lincoln, NE 2/26/73 / Salt Palace, Salt Lake City, UT 2/28/73 (Live)",0xp6JpT8jrnK0FV4Xf4MG0,4,325960,C,major,C major
0.341,0.36,11,-14.89,0,0.0343,0.388,0.331,0.458,0.349,92.189,"Dark Star - Live at Pershing Municipal Auditorium, Lincoln, NE, February 26, 1973",14,78qSpd7tsfVVsqZu6AGr5d,"Dick's Picks Vol. 28: Pershing Municipal Auditorium, Lincoln, NE 2/26/73 / Salt Palace, Salt Lake City, UT 2/28/73 (Live)",0xp6JpT8jrnK0FV4Xf4MG0,3,1522973,B,minor,B minor
0.484,0.488,9,-12.075,1,0.0289,0.629,0.325,0.151,0.632,106.42,"Eyes of the World - Live at Pershing Municipal Auditorium, Lincoln, NE, February 26, 1973",15,5rIyyOs0bHEl9jUpEsR42w,"Dick's Picks Vol. 28: Pershing Municipal Auditorium, Lincoln, NE 2/26/73 / Salt Palace, Salt Lake City, UT 2/28/73 (Live)",0xp6JpT8jrnK0FV4Xf4MG0,4,1149133,A,major,A major
0.512,0.426,9,-12.099,1,0.0301,0.751,5.78e-6,0.351,0.56,130.658,"Mississippi Half-Step Uptown Toodeloo - Live at Pershing Municipal Auditorium, Lincoln, NE, February 26, 1973",16,4P0Elae9qv9z1anmxbCSfg,"Dick's Picks Vol. 28: Pershing Municipal Auditorium, Lincoln, NE 2/26/73 / Salt Palace, Salt Lake City, UT 2/28/73 (Live)",0xp6JpT8jrnK0FV4Xf4MG0,4,480360,A,major,A major
0.663,0.683,2,-11.921,1,0.0496,0.63,0.0191,0.17,0.855,112.936,"Me and My Uncle - Live at Pershing Municipal Auditorium, Lincoln, NE, February 26, 1973",17,1gQNJXhZF1g0pl7Usr17Z1,"Dick's Picks Vol. 28: Pershing Municipal Auditorium, Lincoln, NE 2/26/73 / Salt Palace, Salt Lake City, UT 2/28/73 (Live)",0xp6JpT8jrnK0FV4Xf4MG0,4,206200,D,major,D major
0.578,0.487,4,-12.935,1,0.03,0.673,0.312,0.205,0.882,101.263,"Not Fade Away (1) - Live at Pershing Municipal Auditorium, Lincoln, NE, February 26, 1973",18,3YlNVOob6VbGFEAcUUq9Yu,"Dick's Picks Vol. 28: Pershing Municipal Auditorium, Lincoln, NE 2/26/73 / Salt Palace, Salt Lake City, UT 2/28/73 (Live)",0xp6JpT8jrnK0FV4Xf4MG0,4,394173,E,major,E major
0.464,0.504,9,-13.4,1,0.0279,0.551,0.0149,0.571,0.723,97.9,"Goin' down the Road Feeling Bad - Live at Pershing Municipal Auditorium, Lincoln, NE, February 26, 1973",19,7CuOX9QkvUzzx8CFDOJKP8,"Dick's Picks Vol. 28: Pershing Municipal Auditorium, Lincoln, NE 2/26/73 / Salt Palace, Salt Lake City, UT 2/28/73 (Live)",0xp6JpT8jrnK0FV4Xf4MG0,4,471866,A,major,A major
0.62,0.544,4,-10.109,1,0.0321,0.676,7.41e-4,0.79,0.765,94.929,"Not Fade Away (2) - Live at Pershing Municipal Auditorium, Lincoln, NE, February 26, 1973",20,5UH9I07D2Y356TMEXRQuVH,"Dick's Picks Vol. 28: Pershing Municipal Auditorium, Lincoln, NE 2/26/73 / Salt Palace, Salt Lake City, UT 2/28/73 (Live)",0xp6JpT8jrnK0FV4Xf4MG0,4,181800,E,major,E major
0.683,0.44,9,-15.065,1,0.0342,0.857,0.023,0.325,0.684,116.731,"Cold Rain and Snow - Live at Salt Palace, Salt Lake City, UT, February 28, 1973",21,6MZHAIhEZohKGKWEpszOyE,"Dick's Picks Vol. 28: Pershing Municipal Auditorium, Lincoln, NE 2/26/73 / Salt Palace, Salt Lake City, UT 2/28/73 (Live)",0xp6JpT8jrnK0FV4Xf4MG0,4,390226,A,major,A major
0.65,0.53,0,-10.429,1,0.0456,0.848,9.05e-4,0.648,0.897,164.811,"Beat It on down the Line - Live at Salt Palace, Salt Lake City, UT, February 28, 1973",22,3IU8jRPWD4hKyAxBuEo3XO,"Dick's Picks Vol. 28: Pershing Municipal Auditorium, Lincoln, NE 2/26/73 / Salt Palace, Salt Lake City, UT 2/28/73 (Live)",0xp6JpT8jrnK0FV4Xf4MG0,4,203373,C,major,C major
0.751,0.452,0,-11.771,1,0.0318,0.841,0.0688,0.355,0.826,94.944,"They Love Each Other - Live at Salt Palace, Salt Lake City, UT, February 28, 1973",23,11P15E9MPqKUN6GwyMY0jT,"Dick's Picks Vol. 28: Pershing Municipal Auditorium, Lincoln, NE 2/26/73 / Salt Palace, Salt Lake City, UT 2/28/73 (Live)",0xp6JpT8jrnK0FV4Xf4MG0,4,354266,C,major,C major
0.774,0.58,2,-11.152,1,0.0703,0.823,0.00668,0.189,0.856,116.849,"Mexicali Blues - Live at Salt Palace, Salt Lake City, UT, February 28, 1973",24,2SWLhRvVqCdXrDuWoQZOJV,"Dick's Picks Vol. 28: Pershing Municipal Auditorium, Lincoln, NE 2/26/73 / Salt Palace, Salt Lake City, UT 2/28/73 (Live)",0xp6JpT8jrnK0FV4Xf4MG0,4,242693,D,major,D major
0.569,0.242,4,-13.573,1,0.0323,0.908,0.00948,0.675,0.508,109.126,"Sugaree - Live at Salt Palace, Salt Lake City, UT, February 28, 1973",25,4MEm6hKwZXgqBTJsfPe6Eu,"Dick's Picks Vol. 28: Pershing Municipal Auditorium, Lincoln, NE 2/26/73 / Salt Palace, Salt Lake City, UT 2/28/73 (Live)",0xp6JpT8jrnK0FV4Xf4MG0,4,483106,E,major,E major
0.735,0.393,7,-12.038,1,0.0337,0.929,0.0017,0.422,0.768,124.903,"Box of Rain - Live at Salt Palace, Salt Lake City, UT, February 28, 1973",26,478um3pDSzCjwvfzDiTAtW,"Dick's Picks Vol. 28: Pershing Municipal Auditorium, Lincoln, NE 2/26/73 / Salt Palace, Salt Lake City, UT 2/28/73 (Live)",0xp6JpT8jrnK0FV4Xf4MG0,4,317826,G,major,G major
0.707,0.379,2,-13.908,1,0.0467,0.896,0.00386,0.0959,0.788,120.364,"El Paso - Live at Salt Palace, Salt Lake City, UT, February 28, 1973",27,6AxKQB07JIJUJtaoqVU7vN,"Dick's Picks Vol. 28: Pershing Municipal Auditorium, Lincoln, NE 2/26/73 / Salt Palace, Salt Lake City, UT 2/28/73 (Live)",0xp6JpT8jrnK0FV4Xf4MG0,3,281573,D,major,D major
0.721,0.255,4,-13.157,1,0.0308,0.912,0.0666,0.148,0.449,115.387,"He's Gone - Live at Salt Palace, Salt Lake City, UT, February 28, 1973",28,14jVp9pjTxvpqDKoNzbmgz,"Dick's Picks Vol. 28: Pershing Municipal Auditorium, Lincoln, NE 2/26/73 / Salt Palace, Salt Lake City, UT 2/28/73 (Live)",0xp6JpT8jrnK0FV4Xf4MG0,4,725960,E,major,E major
0.487,0.466,9,-11.511,1,0.0372,0.852,0.00213,0.827,0.677,146.221,"Jack Straw - Live at Salt Palace, Salt Lake City, UT, February 28, 1973",29,6yM2oUz3sP37lRKr813H2D,"Dick's Picks Vol. 28: Pershing Municipal Auditorium, Lincoln, NE 2/26/73 / Salt Palace, Salt Lake City, UT 2/28/73 (Live)",0xp6JpT8jrnK0FV4Xf4MG0,4,288373,A,major,A major
0.4,0.543,7,-11.289,1,0.0333,0.781,0.68,0.311,0.864,174.907,"China Cat Sunflower - Live at Salt Palace, Salt Lake City, UT, February 28, 1973",30,3e70Q2s1JzYuvnJIhiwx5Y,"Dick's Picks Vol. 28: Pershing Municipal Auditorium, Lincoln, NE 2/26/73 / Salt Palace, Salt Lake City, UT 2/28/73 (Live)",0xp6JpT8jrnK0FV4Xf4MG0,4,439800,G,major,G major
0.404,0.499,7,-12.839,1,0.0341,0.833,0.022,0.179,0.592,167.008,"I Know You Rider - Live at Salt Palace, Salt Lake City, UT, February 28, 1973",31,0Klmqw3bgPG5lZtw6RZmjz,"Dick's Picks Vol. 28: Pershing Municipal Auditorium, Lincoln, NE 2/26/73 / Salt Palace, Salt Lake City, UT 2/28/73 (Live)",0xp6JpT8jrnK0FV4Xf4MG0,4,345600,G,major,G major
0.732,0.629,9,-12.233,1,0.0415,0.892,0.517,0.264,0.866,120.058,"Big River - Live at Salt Palace, Salt Lake City, UT, February 28, 1973",32,52m056ypwvLOeKF4tto4GC,"Dick's Picks Vol. 28: Pershing Municipal Auditorium, Lincoln, NE 2/26/73 / Salt Palace, Salt Lake City, UT 2/28/73 (Live)",0xp6JpT8jrnK0FV4Xf4MG0,4,266426,A,major,A major
0.685,0.281,2,-15.88,1,0.0344,0.924,0.00185,0.133,0.435,109.259,"Row Jimmy - Live at Salt Palace, Salt Lake City, UT, February 28, 1973",33,7hjwTab6QOvN2sM87IzxPg,"Dick's Picks Vol. 28: Pershing Municipal Auditorium, Lincoln, NE 2/26/73 / Salt Palace, Salt Lake City, UT 2/28/73 (Live)",0xp6JpT8jrnK0FV4Xf4MG0,4,506826,D,major,D major
0.477,0.445,9,-14.185,1,0.0349,0.598,0.268,0.0757,0.503,132.05,"Truckin' - Live at Salt Palace, Salt Lake City, UT, February 28, 1973",34,4mTzdc4sQkLEwq6rTLwqos,"Dick's Picks Vol. 28: Pershing Municipal Auditorium, Lincoln, NE 2/26/73 / Salt Palace, Salt Lake City, UT 2/28/73 (Live)",0xp6JpT8jrnK0FV4Xf4MG0,4,721666,A,major,A major
0.386,0.51,11,-13.041,0,0.0349,0.754,0.932,0.172,0.601,100.063,"The Other One - Live at Salt Palace, Salt Lake City, UT, February 28, 1973",35,3yZYGs62acrpIhbdr56wgx,"Dick's Picks Vol. 28: Pershing Municipal Auditorium, Lincoln, NE 2/26/73 / Salt Palace, Salt Lake City, UT 2/28/73 (Live)",0xp6JpT8jrnK0FV4Xf4MG0,3,907200,B,minor,B minor
0.489,0.474,4,-14.615,1,0.0295,0.721,0.366,0.519,0.67,107.609,"Eyes of the World - Live at Salt Palace, Salt Lake City, UT, February 28, 1973",36,3XMJZFyfLpMwLtdl5Bdaks,"Dick's Picks Vol. 28: Pershing Municipal Auditorium, Lincoln, NE 2/26/73 / Salt Palace, Salt Lake City, UT 2/28/73 (Live)",0xp6JpT8jrnK0FV4Xf4MG0,4,1021933,E,major,E major
0.441,0.179,7,-16.022,1,0.0312,0.766,0.0306,0.403,0.219,106.917,"Morning Dew - Live at Salt Palace, Salt Lake City, UT, February 28, 1973",37,5afzpF05TnLrTM3pJ2jBqt,"Dick's Picks Vol. 28: Pershing Municipal Auditorium, Lincoln, NE 2/26/73 / Salt Palace, Salt Lake City, UT 2/28/73 (Live)",0xp6JpT8jrnK0FV4Xf4MG0,4,759640,G,major,G major
0.409,0.613,4,-12.519,1,0.0497,0.684,0.0316,0.846,0.658,165.286,"Sugar Magnolia - Live at Salt Palace, Salt Lake City, UT, February 28, 1973",38,21UQz9HhA825BJAoIRYMsT,"Dick's Picks Vol. 28: Pershing Municipal Auditorium, Lincoln, NE 2/26/73 / Salt Palace, Salt Lake City, UT 2/28/73 (Live)",0xp6JpT8jrnK0FV4Xf4MG0,4,550600,E,major,E major
0.447,0.014,9,-29.431,1,0.0887,0.923,0,0.801,0.266,105.984,"We Bid You Goodnight - Live at Salt Palace, Salt Lake City, UT, February 28, 1973",39,1km6B8aCzfTcPDIr2jPhHC,"Dick's Picks Vol. 28: Pershing Municipal Auditorium, Lincoln, NE 2/26/73 / Salt Palace, Salt Lake City, UT 2/28/73 (Live)",0xp6JpT8jrnK0FV4Xf4MG0,4,185733,A,major,A major
